gene-cCRE pairs	PCC	p-value	FDR
Ly6e|cCREs92305	0.450755553615093	0.00881110171633315	0.0491893458128154
Ly86|cCREs64353	0.621957768906084	0.000549459063526658	0.0104212116081154
Ly86|cCREs64354	0.572129841655295	0.00132905245201176	0.0167324386358953
Ly86|cCREs64377	0.523336120788037	0.00297106308528861	0.0262493572585403
Ly86|cCREs64381	0.513324594829539	0.00347858511083243	0.0287125881137912
Ly86|cCREs64384	0.527544225997929	0.00277843242100906	0.0252480969537053
Ly86|cCREs64437	0.558998220644679	0.00166002190611392	0.0188796681213744
Lypd1|cCREs11751	0.564656811423376	0.0015091430535209	0.0179075708463435
Lypd1|cCREs11762	0.639868066442684	0.000393897562758982	0.00872867089701257
Lypd1|cCREs11776	0.454294297729571	0.00838145134697887	0.0477182037206916
Lypd1|cCREs11777	0.561304546163437	0.00159694121009313	0.0184624373535267
Lypd1|cCREs11780	0.478220440920925	0.00592956458247684	0.0388668507687565
Lypd1|cCREs11784	0.459727650031594	0.00775755484551333	0.0455853381298894
Lypd6b|cCREs135662	0.556164908655364	0.00174061934532166	0.0193711250830901
Lypd6b|cCREs135694	0.48647004298237	0.00524543750469897	0.0362056441897408
Lypd6b|cCREs135710	0.472588056660808	0.00644101224560179	0.0408268095697169
Lypd6|cCREs135625	0.555747299532988	0.00175279539663487	0.0194779204179035
Lypd6|cCREs135646	0.632880088138169	0.000448955443915322	0.00935204010821638
Lypd6|cCREs135683	0.602711616345311	0.000778632819592118	0.0125807163400376
Lypd6|cCREs135689	0.609551039598145	0.000688648526551927	0.0117216628910776
Lypd6|cCREs135694	0.687140840586052	0.000157333439321339	0.00577645680279859
Lypd6|cCREs135698	0.514327628922187	0.00342443954785676	0.0284123893269182
Lyrm4|cCREs64220	0.483183702016157	0.00550907230626496	0.03725178869734
Lysmd4|cCREs216857	0.505303173263661	0.00394001350853601	0.0307310587278094
Lysmd4|cCREs216874	0.517804043637059	0.00324258810128075	0.0275250589035348
Lyzl4|cCREs251264	0.583058349606695	0.00110087199727205	0.0151516109187044
Lyzl4|cCREs251302	0.512012121975912	0.00355059573309036	0.0290105658518734
Lyzl4|cCREs251303	0.569530595027832	0.00138933403970565	0.0171319863118253
Lyzl4|cCREs251315	0.473147266283518	0.00638854376523035	0.040663513735837
Lyzl4|cCREs251318	0.517623070585954	0.0032518360981022	0.027530867133949
Lyzl4|cCREs251323	0.680001031635894	0.000181386615283774	0.00613337428302159
Lyzl4|cCREs251324	0.733660926764935	6.03081599757083e-05	0.00401935253830537
Lyzl4|cCREs251325	0.519385614818076	0.00316276881425692	0.0271532642303919
Lyzl4|cCREs251326	0.624911129333166	0.000520406250720917	0.0101183092746306
Lyzl4|cCREs251342	0.619622226116131	0.000573488562557678	0.0106386254895528
Lyzl4|cCREs251352	0.517494533718601	0.0032584189287681	0.0275625318188737
Lyzl4|cCREs251363	0.501097907224528	0.00420320072922986	0.0319315360847544
Lyzl4|cCREs251365	0.605528085503448	0.000740340620097868	0.0121893277609945
Lyzl4|cCREs251380	0.492304227222761	0.00480494440335766	0.034392181995284
Lyzl4|cCREs251381	0.555474734508712	0.00176078420699399	0.0195461470539465
Lztfl1|cCREs251635	0.531215967956026	0.00261964087070699	0.0244396539554695
Mad1l1|cCREs195898	0.44940940937366	0.00897954089246344	0.0497513068149267
Mafa|cCREs92357	0.588727689967676	0.000997204812528962	0.0142904749313905
Mafb|cCREs147909	0.515835588474324	0.00334446157877344	0.0280212648858204
Mafb|cCREs147914	0.475292963104242	0.00619071456234011	0.0399169547634285
Mafb|cCREs147933	0.510708330766911	0.00362345230174854	0.029376143212105
Mafb|cCREs147938	0.471136661694795	0.00657897402751562	0.0413635857455129
Mafb|cCREs147944	0.630793577524966	0.000466728637900538	0.00954994567892246
Mafb|cCREs147947	0.580344355606031	0.00115391624018069	0.0155132818316334
Mafb|cCREs147953	0.582569191987951	0.00111026418394178	0.0152293206295113
Mafb|cCREs147957	0.512759722146869	0.00350941527203585	0.0288411104967366
Mafb|cCREs147958	0.606364295895523	0.000729310319418919	0.0120981731612082
Mafb|cCREs147963	0.478235983670371	0.00592820454519749	0.0388668507687565
Mafb|cCREs147964	0.64578807117835	0.000352229255755399	0.00829144481778277
Mafb|cCREs147968	0.622219756817433	0.000546822455254281	0.0104110303494712
Mafb|cCREs147969	0.597552129918681	0.000853547161710822	0.0132835162083565
Mafb|cCREs148001	0.556223742929214	0.001738910139502	0.0193561793982351
Maf|cCREs236139	0.649736841317899	0.000326754104346128	0.00800668487509878
Maf|cCREs236141	0.521131022189551	0.00307673732548197	0.0267228667853817
Maf|cCREs236152	0.480463377294351	0.00573613821089458	0.0380329495149905
Maf|cCREs236153	0.532428239003553	0.00256904294487237	0.0241558400893413
Maf|cCREs236158	0.613256586214211	0.000644000837236813	0.0112702278969546
Maf|cCREs236164	0.522149658197479	0.00302750794246631	0.0265175376644493
Maf|cCREs236165	0.702603635402286	0.000115099243412797	0.00495655139352613
Maf|cCREs236166	0.551185740532578	0.00189093322063438	0.0203497682027587
Maf|cCREs236168	0.678118952213151	0.000188277117605051	0.00621470211767353
Maf|cCREs236172	0.71192781399868	9.50450566284955e-05	0.00465976464552191
Maf|cCREs236177	0.452686209535293	0.00857436028921987	0.0484097335376092
Maf|cCREs236179	0.461591009604978	0.00755320479952393	0.0448593993508893
Maf|cCREs236181	0.685459963116198	0.00016271118812472	0.00587421398153698
Maf|cCREs236184	0.682804948829268	0.000171557250380316	0.0059736799457307
Maf|cCREs236185	0.572861563073958	0.00131251898169849	0.0166412445313135
Maf|cCREs236187	0.621054781555622	0.000558636952863845	0.0104734024816627
Maf|cCREs236198	0.552396514665047	0.00185333398459575	0.0200965437874169
Maf|cCREs236204	0.525881499366263	0.00285315674429543	0.025649291902153
Maf|cCREs236206	0.69533632931634	0.000133414657549569	0.00531016874611108
Maf|cCREs236210	0.589734573872357	0.000979758724588997	0.014155897441447
Maf|cCREs236211	0.562209976579964	0.00157277960800095	0.0183372987122123
Maf|cCREs236215	0.678452447393842	0.000187038585620192	0.00620149077077337
Maf|cCREs236218	0.587251299188719	0.00102330191661759	0.0144915674156367
Maf|cCREs236220	0.591688304294277	0.000946703667392579	0.0139921398617801
Maf|cCREs236222	0.750374069722234	4.21567711582638e-05	0.00358203780142347
Maf|cCREs236232	0.497739698492653	0.00442455103880146	0.0328015074977831
Maf|cCREs236235	0.624768954444655	0.000521771634166113	0.0101271217911543
Maf|cCREs236236	0.490044012635677	0.00497152292330072	0.0350941576091046
Mafg|cCREs48748	0.621225371165398	0.000556892307852386	0.0104540374397521
Mafg|cCREs48754	0.546341073088397	0.00204841511555165	0.0212234438878691
Magi1|cCREs206641	0.580121325314801	0.00115837775928729	0.0155243922754195
Magi3|cCREs160108	0.536478453655222	0.00240633516372479	0.0232797400216033
Mamdc2|cCREs126275	0.463998201840311	0.00729624110159099	0.0440097738484576
Mamdc2|cCREs126290	0.659465730019021	0.00027111624082099	0.00724773112980786
Mamdc2|cCREs126291	0.512938758048481	0.00349961722130188	0.0287981861001143
Maml1|cCREs39680	0.554855634317249	0.00177905310161208	0.0196827999734771
Maml1|cCREs39706	0.582265837553587	0.00111612564483221	0.0152898798483741
Man1a2|cCREs159624	0.571939469964567	0.00133338505151404	0.0167627814837222
Man1a|cCREs25646	0.632340998075402	0.000453486389863755	0.00940997612512341
Man1a|cCREs25648	0.509551632944222	0.00368920930656946	0.029638800747687
Man1a|cCREs25651	0.646934309377747	0.000344650461858165	0.00822353117817872
Man1a|cCREs25654	0.555975045597416	0.00174614552689267	0.0194162712480128
Man1a|cCREs25655	0.513908096393229	0.00344699385358627	0.0285535290654468
Man1a|cCREs25656	0.466060258649874	0.00708228116731657	0.0432623257020167
Man1a|cCREs25659	0.557053185272881	0.00171497586393876	0.0191981905342854
Man1a|cCREs25661	0.486745141955682	0.00522388627450321	0.0361087645165798
Man1a|cCREs25663	0.465958534569004	0.00709270483144231	0.0432759804948693
Man1a|cCREs25670	0.671972146016326	0.000212523679747556	0.00649785319161316
Man1a|cCREs25675	0.452414728303236	0.00860730910909924	0.0485076662108129
Man1a|cCREs25701	0.505736863927713	0.00391372873705553	0.0306527085776707
Man1a|cCREs25706	0.529147903208841	0.00270803956122401	0.0248908867565652
Man1c1|cCREs179174	0.649578802090509	0.000327739862204912	0.00800668487509878
Man1c1|cCREs179180	0.641153906951909	0.000384476053588823	0.00860649890225449
Man1c1|cCREs179183	0.658335011957242	0.000277096452275027	0.00735766548432513
Man1c1|cCREs179186	0.507524712519529	0.00380702320230386	0.0301837658663308
Man1c1|cCREs179187	0.577598317649947	0.00120996013782282	0.0159549908293597
Man1c1|cCREs179190	0.622733954824686	0.000541681628217772	0.010353857407934
Man1c1|cCREs179191	0.620681336639271	0.000562473883579773	0.0105295936777389
Man1c1|cCREs179194	0.526191002646712	0.00283911160027772	0.0255708737536261
Man1c1|cCREs179201	0.861983410187401	3.20667496578331e-06	0.00204682018776969
Man1c1|cCREs179203	0.510060074191921	0.00366017424282483	0.0295244000164126
Man1c1|cCREs179204	0.481057879916173	0.00568581759137099	0.0378700251856018
Man2a2|cCREs218207	0.482745380610602	0.00554511054222584	0.0373843462680087
Man2b2|cCREs185082	0.597348123982903	0.000856641204958097	0.0133133334349307
Man2c1|cCREs243804	0.836497961052956	5.94127443964698e-06	0.00223080033233108
Man2c1|cCREs243805	0.531740856849397	0.00259762349298576	0.0243126113889282
Man2c1|cCREs243828	0.508368943738217	0.00375754878806522	0.0299442417065795
Map10|cCREs237792	0.570159295721331	0.00137452855490827	0.01701652679868
Map1s|cCREs231281	0.464063595461383	0.00728936930010449	0.043993428900288
Map1s|cCREs231286	0.466921101012952	0.00699461051846984	0.0429601581071062
Map1s|cCREs231310	0.525304225180004	0.00287952078090081	0.0257810524803301
Map1s|cCREs231342	0.550905711841473	0.0018997273148188	0.0203987176585714
Map1s|cCREs231365	0.59021131164026	0.000971596511556982	0.0141010744949604
Map2k2|cCREs28927	0.600606334398217	0.000808437969906373	0.0128928048121671
Map3k12|cCREs95945	0.503401528765468	0.00405714316783223	0.0312567341533223
Map3k1|cCREs72640	0.597309613825625	0.000857226422945057	0.0133133334349307
Map3k1|cCREs72649	0.715904041672996	8.75345181068354e-05	0.00452723484447767
Map3k1|cCREs72667	0.524132264331978	0.00293372082773002	0.0260593117920987
Map3k1|cCREs72668	0.656070403676057	0.00028944487801108	0.00752929820262657
Map3k1|cCREs72672	0.75936124303191	3.46700195856808e-05	0.00327736049483866
Map3k1|cCREs72673	0.624936911080514	0.0005201590088737	0.0101183092746306
Map3k1|cCREs72687	0.469390463367133	0.00674841635325929	0.0419650020809633
Map3k1|cCREs72696	0.747431297147845	4.49236540613907e-05	0.00371072587608281
Map3k1|cCREs72702	0.474877625240318	0.00622857895293305	0.0400567809979879
Map3k3|cCREs46597	0.594004836266612	0.000908839002572437	0.0137002424771694
Map3k3|cCREs46608	0.457419697550147	0.0080173959612504	0.0465330311812156
Map3k3|cCREs46635	0.52203168538313	0.00303317285923066	0.026544453504144
Map3k5|cCREs22343	0.471726174245478	0.00652262610628362	0.0411663855198466
Map3k8|cCREs114449	0.589547136093185	0.0009829850454669	0.0141789690605816
Map3k8|cCREs114456	0.531483535544412	0.00260839630408305	0.0243864059909947
Map3k8|cCREs114471	0.662406763600818	0.000256119922525944	0.00711682125416333
Map3k9|cCREs56663	0.508012242717059	0.00377838174197398	0.0300377938395107
Map7|cCREs22406	0.547960408665151	0.00199449930415296	0.0209219795516687
Mapk12|cCREs94227	0.457509567441713	0.00800713653578156	0.0464936467867052
Mapk12|cCREs94252	0.534696344445757	0.0024767424405916	0.0237107219124175
Mapk12|cCREs94253	0.601064329399586	0.000801866006861385	0.0128228200691773
Mapk12|cCREs94258	0.494759411362003	0.00462965165376372	0.0336286035669415
Mapk12|cCREs94261	0.631865054101255	0.000457521791104143	0.00945939119736896
Mapk1ip1|cCREs224163	0.600013237508621	0.000817022235986564	0.0129437776361289
Mapk1ip1|cCREs224178	0.455953803778246	0.00818637951403467	0.0470638903183125
Mapk4|cCREs122398	0.667952538487362	0.000229923911784891	0.00671736244430252
Mapk4|cCREs122402	0.474235504748629	0.00628752174084601	0.0402555607005935
Mapk4|cCREs122404	0.51157325728566	0.00357497155109132	0.0290967267664036
Mapk4|cCREs122405	0.671527220349207	0.000214387338405397	0.00651932406332777
Mapk4|cCREs122412	0.621939024198109	0.000549648157487592	0.0104212116081154
Mapk4|cCREs122437	0.485457640351285	0.00532543177698797	0.036533540348597
Mapk4|cCREs122445	0.699257462270054	0.000123217979029921	0.00506785479354893
Mapk4|cCREs122448	0.674731894517827	0.000201297693211311	0.00639288722907393
Mapk9|cCREs39637	0.586991926725054	0.00102795085400731	0.0145244061945504
Mapre2|cCREs116238	0.591570041852991	0.000948675046055891	0.0139921398617801
Mapt|cCREs46387	0.52182990923509	0.00304288404922592	0.026591367965924
Marcks|cCREs24017	0.77789423763072	2.30140724513106e-05	0.00290546425368213
Marcks|cCREs24050	0.661516389942889	0.000260576276796765	0.0071814260291322
Marcks|cCREs24061	0.594232910395301	0.000905187304503841	0.0136685886453627
Marcksl1|cCREs178475	0.559681455421645	0.00164110206047186	0.0187424972428393
Marcksl1|cCREs178479	0.600859635013185	0.000804797151042314	0.0128580212302713
Mast3|cCREs231349	0.694944270087741	0.000134476567276387	0.00532775191688481
Mast3|cCREs231350	0.501946837661796	0.0041488371657028	0.0316818657772806
Mastl|cCREs132710	0.485101746937899	0.00535380908553118	0.0366426008779343
Mau2|cCREs231193	0.675348781970587	0.000198865281114013	0.00635443105934506
Mbtps1|cCREs236743	0.46274597995984	0.00742893546193713	0.0444633316972675
Mcm4|cCREs97414	0.466333562889585	0.00705434260469318	0.0431415252257162
Mcm6|cCREs12095	0.582193444943887	0.00111752861040149	0.0152972039855812
Mcm6|cCREs12105	0.517712822049573	0.00324724670119414	0.0275303529768396
Mcm6|cCREs12107	0.508206671776187	0.00376701340084573	0.0299970506626635
Mdc1|cCREs108757	0.578624059216334	0.00118874058470841	0.0157735698323938
Mdc1|cCREs108835	0.56809465963889	0.00142369715283852	0.0173372853052232
Me3|cCREs218926	0.596585084507703	0.000868305461955377	0.0134066058924346
Med13l|cCREs193220	0.495715087836719	0.00456297723790444	0.0333782574395139
Med15|cCREs97579	0.488877694044945	0.00505947730100476	0.0354250288434006
Med15|cCREs97591	0.550946309185512	0.00189845008600165	0.0203932897348116
Med16|cCREs28757	0.599743819587927	0.000820949331283627	0.0129826430603444
Med31|cCREs42379	0.677346903937709	0.00019117382193512	0.00623245117824205
Med31|cCREs42416	0.611231214818866	0.000668061861837543	0.0115460227141844
Med31|cCREs42431	0.483518951229458	0.00548164914318816	0.0371551668907207
Med7|cCREs39250	0.595106219960916	0.000891329052041923	0.0135756863773682
Medag|cCREs196964	0.454954436126798	0.00830336980208324	0.047473106599946
Mef2d|cCREs158239	0.53100879339869	0.00262837747255906	0.0244947436168962
Megf10|cCREs120137	0.522570990309507	0.00300735378637584	0.0264538246971317
Megf11|cCREs244788	0.671700092369817	0.000213661424702805	0.00650848412505356
Megf9|cCREs172653	0.537052547519694	0.00238404269088066	0.0231871623584346
Meis2|cCREs142406	0.631745788479597	0.000458538213340409	0.00946278918908784
Meis2|cCREs142407	0.765971517724204	2.99861927186562e-05	0.00318873294038974
Meis2|cCREs142409	0.840177375427966	5.44083385811689e-06	0.00223080033233108
Meis2|cCREs142411	0.792010329849772	1.67440894152104e-05	0.00289723065092085
Meis2|cCREs142412	0.660775042033361	0.000264341776091803	0.0072181458176816
Meis2|cCREs142413	0.564618414883861	0.00151012324910216	0.0179075708463435
Meis2|cCREs142415	0.777210166354319	2.33684876146389e-05	0.00290546425368213
Meis2|cCREs142418	0.621237024435647	0.000556773312166525	0.0104540374397521
Meis2|cCREs142419	0.705263455415366	0.00010900683733317	0.00483721272871147
Meis2|cCREs142424	0.677892548725862	0.000189122297475031	0.00622046312021953
Meis2|cCREs142425	0.544619004671151	0.00210719968531814	0.0215452912688623
Meis2|cCREs142426	0.598551188153406	0.000838542893378369	0.0131351009063249
Meis2|cCREs142428	0.482682190531109	0.00555032318663729	0.0373843462680087
Meis2|cCREs142430	0.583102647430646	0.0011000250524511	0.0151438979023426
Meis2|cCREs142432	0.577352740014702	0.00121509158267585	0.0160066812652048
Meis2|cCREs142433	0.779282192564532	2.2310580010898e-05	0.00290546425368213
Meis2|cCREs142434	0.680577597312955	0.000179323389832065	0.00612855941315318
Meis2|cCREs142436	0.741716342582848	5.07941310191606e-05	0.00382940010342562
Meis2|cCREs142437	0.843155991137775	5.06544915546137e-06	0.00214171242652231
Meis2|cCREs142438	0.664614868290529	0.000245372968382784	0.00696840771198202
Meis2|cCREs142440	0.651264302143539	0.000317367772721622	0.00790693448795887
Meis2|cCREs142441	0.680926003570909	0.000178087286471396	0.0061009033179319
Meis2|cCREs142442	0.454198576217367	0.00839282668856212	0.0477599589550803
Meis2|cCREs142445	0.458510292822491	0.00789367257862828	0.0460828995308829
Meis2|cCREs142446	0.73310198615568	6.10271173175914e-05	0.00405473060191835
Meis2|cCREs142447	0.780399206262251	2.17592779835352e-05	0.00290546425368213
Meis2|cCREs142448	0.653754187659011	0.000302603249300315	0.00772230049675082
Meis2|cCREs142464	0.474282793204172	0.00628316416093777	0.0402418579331253
Meis2|cCREs142465	0.656278210270943	0.00028829075475878	0.00752789262833808
Meis2|cCREs142480	0.498012254082768	0.00440620532641545	0.032725176743449
Mepce|cCREs195603	0.490229665477983	0.00495764884691463	0.0350524012318776
Metap1d|cCREs138041	0.9279891975311	6.00164606123776e-07	0.00178676560404138
Metap1d|cCREs138043	0.676562890412597	0.000194158006066703	0.00626913399962103
Metap1d|cCREs138044	0.765806262694436	3.00956060755864e-05	0.00319394151947955
Metap1d|cCREs138045	0.833834972861474	6.3305586401885e-06	0.00223951500002241
Metap1d|cCREs138046	0.638102057686018	0.00040718686765373	0.00889265832329228
Metap1d|cCREs138047	0.531444332620016	0.00261004108141627	0.0243974674909677
Metap1d|cCREs138048	0.645170744692171	0.000356374827834682	0.00831277424484822
Metrnl|cCREs48917	0.760709015318322	3.36621629468681e-05	0.00327736049483866
Mettl11b|cCREs16187	0.74058279761088	5.20414852173134e-05	0.00384677557373459
Mettl11b|cCREs16203	0.508956337403883	0.00372346672531543	0.0297759025419346
Mettl24|cCREs24420	0.629063649906126	0.000481956341421563	0.00972225792521242
Mettl24|cCREs24436	0.57319259027674	0.00130510127185779	0.0166087784280497
Mettl24|cCREs24442	0.518330322246476	0.00321582875508075	0.0273907760732913
Mettl24|cCREs24450	0.491510206349051	0.00486288824712411	0.0346372650604793
Mettl24|cCREs24454	0.506709401268404	0.00385535629010803	0.0303710590681919
Mettl24|cCREs24459	0.517189884856174	0.0032740689766102	0.0276374092769247
Mettl24|cCREs24460	0.531645809366756	0.00260159798499626	0.0243400699424743
Mettl24|cCREs24485	0.463699462240288	0.00732770644734393	0.0441592489679104
Mettl24|cCREs24510	0.464762188731049	0.007216313881374	0.0437473508768637
Mettl7b|cCREs34650	0.629488759614118	0.000478172244150699	0.00969013852592353
Mfap3|cCREs40626	0.449650843741091	0.00894912491768396	0.0496556641495554
Mfap3|cCREs40665	0.798032438108477	1.45966058936464e-05	0.00282718935321645
Mfap4|cCREs41048	0.703229062007316	0.000113638599191779	0.00494313877027547
Mfap4|cCREs41054	0.674808502307227	0.000200994121244524	0.00639154049452127
Mfap4|cCREs41092	0.668349259329212	0.000228149212976758	0.00669140624585718
Mfap4|cCREs41098	0.563867193034511	0.00152941781197979	0.0180199815072148
Mfap4|cCREs41136	0.748816009233277	4.36009958466599e-05	0.00364037319350999
Mfge8|cCREs218000	0.482174498597624	0.00559236167792576	0.0375238676297996
Mfn1|cCREs152764	0.613130345843943	0.000645476854664429	0.011292319512039
Mfn1|cCREs152789	0.502448654554807	0.00411699860269055	0.0315836978197433
Mfsd11|cCREs48146	0.454844662195419	0.00831630947781148	0.0475008399666934
Mfsd12|cCREs28926	0.466712435394053	0.00701577319798885	0.0430101646313547
Mfsd12|cCREs28937	0.48085645829719	0.00570282249865117	0.0379310183584461
Mfsd12|cCREs28985	0.565862509939366	0.00147865739838948	0.0176886650435225
Mga|cCREs142941	0.609166373617521	0.000693443298873775	0.0117547686274663
Mga|cCREs142942	0.503259027199181	0.00406604467369831	0.0312973795129609
Mgat2|cCREs55017	0.510566086960504	0.00363148158594717	0.0294007384554455
Mgme1|cCREs145895	0.496630151251422	0.00449994093917128	0.0331419145172995
Mgme1|cCREs145900	0.537325757541943	0.00237349953324828	0.0231314445568329
Mgme1|cCREs145923	0.668432700350621	0.000227777576949806	0.00669140624585718
Mgme1|cCREs145924	0.477925262337071	0.00595544617242683	0.0389774623341181
Mgme1|cCREs145939	0.525994835034805	0.00284800635788629	0.025634080319932
Mgme1|cCREs145973	0.503644689980347	0.00404199412677964	0.0312132424889583
Mgme1|cCREs145999	0.518248657533485	0.00321996804133284	0.0274171952557568
Mgme1|cCREs146028	0.450225197826661	0.00887713012475011	0.0494274340732373
Mgme1|cCREs146029	0.526178000198294	0.00283970038933823	0.0255718189260376
Mgp|cCREs211480	0.54348313459163	0.00214680694522407	0.0217777944833731
Mgp|cCREs211509	0.529018683227751	0.00271365140179281	0.0249193063671824
Mical1|cCREs24561	0.549830730654982	0.00193383255329205	0.0205815749567608
Micall2|cCREs195847	0.645302929058116	0.000355483365866549	0.00831277424484822
Micall2|cCREs195851	0.705504924263202	0.000108469001008027	0.00483670537229107
Midn|cCREs28790	0.553889700755768	0.00180790124242858	0.0198393340105811
Mief1|cCREs93006	0.634868197374021	0.000432606018946013	0.00918454808216139
Mief1|cCREs93013	0.567258293685965	0.0014440679456893	0.0175006730102328
Mief1|cCREs93045	0.496952850313259	0.004477897226149	0.0330486449237817
Mief1|cCREs93046	0.64353324688245	0.000367591858299265	0.00842480368732631
Mief1|cCREs93047	0.605063791360492	0.000746531209418588	0.012243892780606
Mief1|cCREs93057	0.568107616575535	0.00142338364372463	0.0173372853052232
Mief1|cCREs93101	0.449709433600773	0.00894175737310987	0.0496408423241838
Mis18a|cCREs104693	0.498896720567215	0.00434713910367224	0.0325103507525373
Mki67|cCREs223840	0.485953488921769	0.00528611809833357	0.0364106592187278
Mks1|cCREs44391	0.512035524214254	0.00354930010554089	0.0290105658518734
Mks1|cCREs44393	0.577992223076921	0.00120177073172489	0.0158945908264245
Mkx|cCREs114745	0.452535771045837	0.00859260483844393	0.0484622961304247
Mkx|cCREs114749	0.677846325750467	0.000189295286384894	0.00622046312021953
Mkx|cCREs114774	0.682798998989348	0.000171577570104997	0.0059736799457307
Mlh1|cCREs249983	0.578687291645516	0.00118744370871149	0.0157642771788774
Mllt3|cCREs174084	0.488042289667254	0.00512332572352192	0.0356702526431112
Mllt3|cCREs174142	0.601783666066516	0.000791643155384714	0.0127220357032719
Mmd|cCREs44721	0.54816236582728	0.00198786628720893	0.0209153433953494
Mmp11|cCREs28161	0.692305670426536	0.000141832050193691	0.00548351549728366
Mmp16|cCREs167680	0.601411283534592	0.000796920193244066	0.0127630391312552
Mms19|cCREs128258	0.483916311406234	0.00544930248911191	0.0370228931549111
Mms19|cCREs128286	0.650150377325031	0.000324187735938897	0.00800263710047017
Mnt|cCREs42672	0.494809410435199	0.00462614194664579	0.0336123491919407
Mnt|cCREs42709	0.692764602405701	0.000140526207167868	0.00544897327588334
Mnt|cCREs42710	0.689586554752895	0.000149805213905618	0.00567639985871007
Mnt|cCREs42720	0.517770830396321	0.00324428357353646	0.0275250589035348
Mnt|cCREs42730	0.481792970809474	0.00562413924417227	0.0376493202272006
Mnt|cCREs42757	0.621513581880776	0.000553956176191028	0.0104511604159729
Mnt|cCREs42758	0.677446726964082	0.000190796957930228	0.00623226824695333
Mnt|cCREs42759	0.620626034768716	0.000563044145050151	0.010533609242494
Mnt|cCREs42760	0.642272856434358	0.000376448066361279	0.00850890697178951
Morn1|cCREs181567	0.548021114309678	0.00199250339792945	0.0209219795516687
Morn1|cCREs181569	0.667473159764802	0.000232085559368711	0.00674694933894155
Morn1|cCREs181676	0.647846033070187	0.000338730776127449	0.00817948992358586
Morn1|cCREs181677	0.668177765249359	0.000228914803662605	0.00670339477758223
Morn1|cCREs181681	0.549883696995282	0.00193213918232749	0.0205769423810715
Mospd3|cCREs195582	0.691344032401217	0.000144605249262741	0.00555013219229132
Mpdz|cCREs173301	0.612096263668024	0.000657685531443297	0.0114249871463574
Mpdz|cCREs173309	0.518955179784495	0.00318431513133322	0.0272540634278873
Mphosph10|cCREs216457	0.530152158323837	0.00266478208166854	0.024690813078237
Mpl|cCREs177160	0.457337908050003	0.00802674298276007	0.0465359141489527
Mpl|cCREs177215	0.484881436325218	0.00537144294533765	0.0366920164280781
Mpl|cCREs177219	0.463233021477505	0.00737707445916225	0.04430520025468
Mpp2|cCREs46122	0.468583201945491	0.00682804407447113	0.0422631160927233
Mpp6|cCREs202003	0.466597706947948	0.00702743291564612	0.0430267443263222
Mpp6|cCREs202034	0.530629063396626	0.00264445914238931	0.0245909512877397
Mpzl1|cCREs16449	0.464637172438891	0.00722933983371121	0.0437775371975456
Mpzl1|cCREs16505	0.564066909683958	0.00152426642041181	0.0179899518948604
Mroh1|cCREs92474	0.454365869393589	0.00837295476823108	0.0476900068156145
Mroh5|cCREs92127	0.486787535601952	0.00522057217462912	0.0360952982733286
Mroh5|cCREs92150	0.467533633372993	0.00693281316692085	0.0426996980171231
Mrpl23|cCREs224556	0.589079511187333	0.000991076722917317	0.0142448863916354
Mrpl23|cCREs224565	0.472113416434956	0.0064858446673246	0.0410077014610327
Mrpl23|cCREs224605	0.568068222106153	0.00142433703722311	0.0173382006684966
Mrps11|cCREs217911	0.472933926372171	0.00640851583389068	0.0407380888064658
Mrps11|cCREs217919	0.611751284014695	0.000661805631183676	0.0114563180490146
Mrps11|cCREs217958	0.587298564325389	0.00102245682703217	0.0144892368718564
Mrps11|cCREs217966	0.626089828636034	0.000509213229118122	0.00997865345647825
Mrps5|cCREs143868	0.517892495973432	0.00323807666630216	0.0274916610266242
Mrps6|cCREs104954	0.481142681157304	0.00567867176984116	0.0378609160726473
Msh3|cCREs70022	0.450733983665796	0.00881377871759537	0.0491901479627584
Msi2|cCREs44440	0.529940257339593	0.00267385725353675	0.0247382304275336
Msi2|cCREs44441	0.49917409504857	0.00432876185998421	0.0324187888709119
Msi2|cCREs44449	0.703105536154536	0.000113925700033768	0.00494608163899835
Msi2|cCREs44456	0.458915554305321	0.00784812716033478	0.0459082865025848
Msi2|cCREs44466	0.656815735112737	0.000285325277291526	0.00748002293161431
Msi2|cCREs44477	0.693276164765239	0.000139083891405156	0.00541817423392028
Msi2|cCREs44504	0.703437646296913	0.000113155345087268	0.00493837584079868
Msi2|cCREs44533	0.767287110691963	2.91284918441104e-05	0.00315078303509894
Msi2|cCREs44547	0.482187073778244	0.00559131700736015	0.0375238676297996
Msl3l2|cCREs25781	0.49926333538891	0.0043228640879539	0.0323957811069384
Msto1|cCREs158390	0.475635055769469	0.00615968085752328	0.0397636854770933
Mta2|cCREs124879	0.641881254784115	0.000379239766675865	0.00854356389965309
Mtch1|cCREs108094	0.528699235538005	0.00272756964784426	0.0249933509045119
Mtfr1l|cCREs179156	0.474080174650277	0.00630185407587303	0.040297554720383
Mtfr1l|cCREs179177	0.535516120158937	0.00244412667480776	0.0235119291755123
Mtfr1l|cCREs179180	0.492662972281371	0.00477896738952877	0.0343052635077075
Mtfr1l|cCREs179182	0.479869004356619	0.00578684260169815	0.0382491768812342
Mtfr1l|cCREs179190	0.606674200533188	0.000725261035787406	0.0120764873983617
Mtfr1l|cCREs179191	0.471515178503381	0.00654274466867577	0.0412463225688248
